task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
20,2026-02-01 06:52:54.763000+00:00,2026-02-01 06:52:55.270000+00:00,2026-02-01 06:52:55.016500+00:00,0.46,0.11,0.25,0.18,1.8109296642366335,-2.380978071031925,2.981644275630019,2.1658245213330716,6.457718286051879
21,2026-02-01 06:53:00.036000+00:00,2026-02-01 06:53:00.737000+00:00,2026-02-01 06:53:00.386500+00:00,0.51,0.16,0.21,0.12,1.7583371065010758,0.3490354839413697,1.6419408481105953,2.791624580406703,4.5836824311593665
22,2026-02-01 06:53:02.937000+00:00,2026-02-01 06:53:03.500000+00:00,2026-02-01 06:53:03.218500+00:00,0.49,0.1,0.21,0.2,1.773683278910354,-2.03231395883766,2.95132495895342,-5.111362997752325,15.08529318953741
23,2026-02-01 06:53:08.103000+00:00,2026-02-01 06:53:10.368000+00:00,2026-02-01 06:53:09.235500+00:00,0.49,0.14,0.26,0.11,1.7569668723053873,1.503493034949914,0.9623280315961393,-0.3660288706129826,0.35223984256434954
24,2026-02-01 06:53:15.138000+00:00,2026-02-01 06:53:15.655000+00:00,2026-02-01 06:53:15.396500+00:00,0.52,0.1,0.26,0.12,1.6951249000518849,1.62968448397766,0.7406704985162932,2.873569762419759,2.1283683484527893
25,2026-02-01 06:53:18.656000+00:00,2026-02-01 06:53:19.414000+00:00,2026-02-01 06:53:19.035000+00:00,0.46,0.17,0.26,0.11,1.8054972022107367,1.7950998403606835,0.9865451282779896,0.039223907355275145,0.0386961547133739
26,2026-02-01 06:53:24.716000+00:00,2026-02-01 06:53:25.281000+00:00,2026-02-01 06:53:24.998500+00:00,0.42,0.14,0.27,0.17,1.8673648745239506,-2.5965844004271434,3.313502585442338,1.7260857100087375,5.719389462809025
27,2026-02-01 06:53:31.117000+00:00,2026-02-01 06:53:31.668000+00:00,2026-02-01 06:53:31.392500+00:00,0.48,0.16,0.15,0.21,1.8146539413051848,-1.5278514419603597,2.780083413336506,-0.8227681079249756,2.287363969864485
28,2026-02-01 06:53:35.939000+00:00,2026-02-01 06:53:36.696000+00:00,2026-02-01 06:53:36.317500+00:00,0.47,0.23,0.17,0.13,1.8168543332236646,0.34242753680080334,2.076242506335881,0.8015460202943796,1.6642039181195536
29,2026-02-01 06:53:41.358000+00:00,2026-02-01 06:53:41.873000+00:00,2026-02-01 06:53:41.615500+00:00,0.52,0.2,0.17,0.11,1.7398357563032707,0.4519000519679215,3.439443061503411,-1.7608064635940455,6.056193573858899
