label,task_idx,J,phi,dphi,J_tilde,g_t,E,Q,dE,dQ,phase,distance,r_local,lag_local,phi_z,dphi_z,J_z,distance_z,phase_z,r_local_z,J_tilde_z,g_t_z
P7,8,0.0805277630584311,0.2799236692515272,0.3851665368580534,0.20767997314929929,0.5585510803166005,-7.827564928836857,-0.0226154158748772,0.36347870456998344,0.016919493453347104,0.046515211965066874,7.812639770698201,-0.9717714974462738,-1.0,-0.39435202413410064,0.1702787706234141,0.5325657049831212,-0.5782698479550916,0.4006690671290092,-1.4577107614445883,0.09342693054888462,0.5457681988609828
P7,11,-0.0880653509863791,0.38703479127771045,0.602013504000632,0.07784778897349436,0.5336831181592111,-8.72766227329914,-0.0425484526642884,-2.357873858054514,-0.016023153111478502,-3.1347971643343655,8.995302485276675,0.7486969484157348,0.0,-0.20296271313513606,0.42319606610658467,-0.8525268460904479,0.6500299614814649,-1.3477317657946253,0.8126229974280655,-0.24476095565042594,0.3775351073593415
P7,13,0.0709656030521138,0.23674692868661198,0.3536269813516673,0.6684960802603543,0.5350201401955013,-9.410178987353492,-0.0375735023702266,-0.664701195662694,0.000880236828834001,3.1402683949303656,9.396208395965676,0.858737516167214,0.0,-0.4715014972381182,0.1334929248976049,0.45400688203259754,1.0664062009884347,2.100948700859499,0.9578327607414082,1.2937643213106202,0.3865801328080422
P7,14,-0.104559406745596,1.122075298911774,0.885328370225162,0.29118094360440894,0.35768475358123897,-9.23077868172373,-0.0399742047995381,0.17940030562976084,-0.0024007024293115006,-0.01338102037165219,9.192602381240095,0.7237674688519491,0.0,1.1104293385140256,0.7536375321777725,-0.9880353091645167,0.854943350249367,0.3677510100131208,0.7797260040650568,0.3109309098054174,-0.8131032241931739
P7,18,0.12665285655166,-0.07802741174474483,0.2550274280762859,0.11050119705841911,0.6161303541551796,-7.712263048324805,-0.0445177030179872,1.486006825358845,-0.0183259578105568,-0.012331725895654518,7.813919362457778,0.8146693685247204,-1.0,-1.0339495698162782,0.018492320190684416,0.9115107394645573,-0.5769408787611952,0.3683276862771319,0.8996803409604051,-0.15970510353219505,0.9352950600881447
P7,19,-0.0806456605986674,0.11299942157161538,0.19102683331636022,-0.17746966094133693,0.6474019879978755,-6.598739334095088,-0.014820777940971,1.113523714229717,0.0296969250770162,0.026663004142980038,6.672530559162361,-0.8861605747359513,1.0,-0.6926171916362137,-0.056154134630847855,-0.7915696833645721,-1.7623740815661653,0.3897585960447818,-1.3447384088129775,-0.9098138409933665,1.1468493323830633
P7,21,0.0889497529979878,0.11962654785843592,0.38955497480355905,0.41630649568101546,0.528818034292047,-8.928521331182122,-0.0226233284402797,-1.0177917867472646,-0.0067455586698567,-3.134965109535437,8.963104022075763,-0.5946107627395463,1.0,-0.6807756469866519,0.1753971814142057,0.6017573537440309,0.6165890102057447,-1.3478240659194498,-0.9600086672356631,0.6368589239949466,0.3446225552890234
P7,23,-0.0636509985751779,1.6050992052956201,0.4804200464326298,0.1057214798106267,0.18719984450719,-8.035228989104809,-0.0266664528462673,-1.396973098572663,-0.0036761889925546985,-3.1389611208061767,8.128859094326172,0.6667246162687372,0.0,1.9735106963606401,0.28137675066129936,-0.6519484425439552,-0.24984811776565888,-1.350020212857482,0.7044521365125627,-0.17215534830719237,-1.9664427349411822
P7,24,0.0684397617203482,-0.270541700134479,-1.875640905430099,-0.47964490674079097,0.5811297696545431,-9.882647147407395,-0.1349728571035724,-1.8474181583025864,-0.1083064042573051,-3.083033860894436,9.90159905080531,0.7380219645634059,0.0,-1.3779397765789372,-2.466591421505132,0.4332555955186512,1.5912990866593881,-1.3192834425417774,0.7985362664138156,-1.6969222786077018,0.6985142375326127
P7,26,-0.2472718831943259,1.3348225325709822,1.7126666892301827,0.18342767925550338,0.17695537521620913,-8.347880882017028,-0.0209637411813114,1.0784551545578829,0.0271348016540018,0.025155499207810263,8.39302231349194,0.7158456739740902,1.0,1.4905723684508998,1.7185953217638272,-2.160503053142835,0.024508744729248633,0.3889300942906242,0.7692723869787773,0.03025436621521188,-2.03574711656713
P7,27,0.1556514096309406,0.935814444619321,-0.3990080879516612,-0.36959279986529764,0.38351547903844024,-6.201750535529935,-0.0254531636865024,2.1461303464870936,-0.004489422505191,-0.0020918654657274744,6.540016407947347,0.5257944606245365,0.0,0.7776129521783761,-0.7443354751132976,1.1497510738316388,-1.9000017455473222,0.3739553576237388,0.5184804084220209,-1.4102576920703096,-0.6383569875738679
P8,3,0.0315185823513137,0.06039950025536055,0.16982023344144498,0.13517346085957455,0.768192746941237,-6.727896235487887,0.2436804283139614,1.4724654009099813,0.26115943102244277,0.17553657173321136,7.07602595613892,-0.575328844880791,1.0,-0.14905151060785155,0.3737871954297438,0.39188279063168263,-0.8001448683451862,0.06956808406813932,-0.43643389899204565,0.16297043890940366,1.833077973370196
P8,6,-0.1093601778819403,0.1488256983443382,-0.06045657571748375,0.14618165720555668,0.6001629411877867,-8.113979216284848,-0.035542095799277,1.690500936952695,-0.0170285907627624,-0.01007276273948991,8.25692457260325,-0.5507028415936338,0.0,0.009689027476209802,-0.016908299716313732,-0.9337780081111433,0.07188928099022643,-0.03268415394962584,-0.39884769921316027,0.1937596351718678,0.6683019179467378
P8,8,0.0950346746342536,0.2561094957988596,0.4805998549701924,0.3416814869325271,0.6634722666339667,-8.871998314667257,-0.0236270670510219,-2.213685483991644,0.025473664812673897,3.130085806440429,9.127294639120388,0.7875529698386688,1.0,0.20228226459012127,0.9010665100856913,0.9895654611024709,0.7146137367396457,1.6972301434185078,1.6437066567338763,0.7405597137277874,1.1071596910308883
P8,10,-0.1264963232941444,0.4334628161396828,-0.47981950559301806,-0.2068138948995757,0.4091493206653007,-6.881820889897285,-0.0150625781056076,0.13975802006999327,0.0040540521508159,0.028999521005347723,6.868099102333127,0.789185614997266,0.0,0.5206625875071875,-0.7284137619122252,-1.0950281225847762,-0.9536883771227664,-0.011159221118392624,1.6461985319433248,-0.7935455501602121,-0.6557970444170633
P8,14,0.0869367326260373,-0.14501967906251265,0.45310937814691565,0.531050257328096,0.44439316535051565,-10.170812165919878,-0.0149042610831543,-3.3786473312659098,0.0069859464285135005,3.1395249810013404,10.705371458410816,-0.4493436978443068,0.0,-0.51781497395266,0.8544252286926584,0.9133643059176092,1.8799439839848202,1.7024301875145418,-0.24414516864191702,1.2702116253071765,-0.41148808859623714
P8,15,-0.0028567440790028,0.16058893322309123,0.3056086122856039,-0.15015159593814792,0.6324276177604906,-7.872993307923783,-0.0196170372594944,2.297818857996096,-0.004712776176340099,-0.002050975233248574,8.18395813619533,-0.5636227411597503,1.0,0.03080609769541685,0.6041703942475831,0.06841300272889214,0.01800724284073094,-0.028264948807026923,-0.4185670958425127,-0.6350648519082617,0.8919593966860183
P8,16,0.0590449542474226,-0.5861161633142814,-0.7467050965373726,-0.4321283456841764,0.5910066832616202,-6.6567956247023625,-0.0503245839479667,1.21619768322142,-0.0307075466884723,-0.025243448682318197,6.723111799211962,-0.6078131540162579,1.0,-1.3096605442739904,-1.1812209659124713,0.6509043215840419,-1.0607541978282307,-0.041041689384606846,-0.4860140813142612,-1.4237351496133879,0.6048310953634594
P8,19,-0.1097076027293648,0.4856051429019989,-0.49881517259331615,0.24742781014859552,0.3604251845862669,-7.056456651705714,-0.0260253071814567,1.9073079197828324,0.0223089986834457,0.011696056609030833,7.278748918778214,-0.8358140630454779,-1.0,0.614267211318745,-0.7606424589808432,-0.9370472553701149,-0.6504441710870221,-0.020691704842934745,-0.8340075261542917,0.476938420851909,-0.9935508540556099
P8,20,0.0981935065040311,-0.7664008930909547,-1.2520060359929537,-0.6955451850185905,0.481434238883716,-7.809003610558449,-0.0292948271213775,-0.7525469588527347,-0.0032695199399207994,-3.1372480750484697,7.815707609394792,-0.7396279840204872,-1.0,-1.6333032613824625,-2.038531788740987,1.019289882105681,-0.25392722333918083,-1.755445971214404,-0.6872005457432083,-2.160494606857759,-0.1547208125454794
P8,22,-0.2084593917649033,1.3616410405495603,0.9295732338278171,0.4112315469147148,0.24488157095880334,-5.866111218216338,-0.0129295087129131,3.5731294844356176,0.009540592548184599,0.0026700879206669964,6.8526565589447825,-0.9504135080435271,-1.0,2.1869053296465046,1.6628100708066287,-1.8662957475728008,-0.9650919176125919,-0.025664113699878387,-1.0089184763405292,0.935086626180554,-1.7944946741528705
