task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
17,2026-01-31 14:13:40.322000+00:00,2026-01-31 14:13:41.083000+00:00,2026-01-31 14:13:40.702500+00:00,0.18,0.01,0.43,0.38,1.5657633898901118,-2.8114959870422496,3.4217045765411886,-0.8907453856320531,3.047867562550142
18,2026-01-31 14:13:46.382000+00:00,2026-01-31 14:13:46.925000+00:00,2026-01-31 14:13:46.653500+00:00,0.18,0.02,0.49,0.31,1.5862610096832168,2.6664841049295522,2.597237853723941,1.833794834342352,4.762801359717381
19,2026-01-31 14:13:52.202000+00:00,2026-01-31 14:13:52.701000+00:00,2026-01-31 14:13:52.451500+00:00,0.21,0.03,0.39,0.37,1.685116045333925,-1.9049033429268531,1.7561524377327993,2.5170030745309653,4.420241085118505
20,2026-01-31 14:13:58.381000+00:00,2026-01-31 14:13:59.085000+00:00,2026-01-31 14:13:58.733000+00:00,0.28,0.03,0.41,0.28,1.7075922365106053,-0.10234900383381788,2.917274797999618,0.09075647976985435,0.26476159118775827
21,2026-01-31 14:14:04.942000+00:00,2026-01-31 14:14:05.487000+00:00,2026-01-31 14:14:05.214500+00:00,0.27,0.04,0.36,0.33,1.7542135042856555,-0.5212857679215479,3.262405064134104,-2.221491103180765,7.247403824945786
22,2026-01-31 14:14:11.385000+00:00,2026-01-31 14:14:11.931000+00:00,2026-01-31 14:14:11.658000+00:00,0.2,0.05,0.48,0.27,1.6987725401253893,1.3584705524837373,2.3900323305712163,2.2986930844930153,5.493950789998779
23,2026-01-31 14:14:18.724000+00:00,2026-01-31 14:14:19.460000+00:00,2026-01-31 14:14:19.092000+00:00,0.28,0.02,0.38,0.32,1.6835843564938189,-0.6729540616817908,2.7341583846700193,-3.911180934570813,10.69378814621831
24,2026-01-31 14:14:26.166000+00:00,2026-01-31 14:14:26.662000+00:00,2026-01-31 14:14:26.414000+00:00,0.23,0.03,0.45,0.29,1.6757396829280418,0.6238644806984843,0.8235526560138772,3.3282431565458035,2.740983491433307
25,2026-01-31 14:14:31.368000+00:00,2026-01-31 14:14:31.925000+00:00,2026-01-31 14:14:31.646500+00:00,0.19,0.04,0.49,0.28,1.6594827604311297,1.8287517783013614,2.1847779942069816,-0.09193124477739811,0.2008493605697149
26,2026-01-31 14:14:37.462000+00:00,2026-01-31 14:14:38.229000+00:00,2026-01-31 14:14:37.845500+00:00,0.17,0.05,0.48,0.3,1.6800419229920425,2.002150470110858,2.34119992700463,-1.0314886057933803,2.4149210485895694
27,2026-01-31 14:14:45.023000+00:00,2026-01-31 14:14:45.583000+00:00,2026-01-31 14:14:45.303000+00:00,0.25,0.05,0.43,0.27,1.7496822674830665,0.34570812098067083,2.942349116337201,-1.829841040939684,5.3840311698464225
28,2026-01-31 14:14:49.443000+00:00,2026-01-31 14:14:49.991000+00:00,2026-01-31 14:14:49.717000+00:00,0.19,0.03,0.44,0.34,1.6573138089768489,-3.011806422416524,1.3483929992736234,4.5821131129125785,6.178489243331191
29,2026-01-31 14:14:55.003000+00:00,2026-01-31 14:14:55.757000+00:00,2026-01-31 14:14:55.380000+00:00,0.1,0.03,0.51,0.36,1.5100045803444448,2.7352294905203745,6.313773311874253,-3.461820158025079,21.857147724247053
